115	수원시갑	31	경기도	파장동;정자1동;정자2동;정자3동;영화동;송죽동;조원1동;조원2동;연무동	3101154;3101156;3101157;3101162;3101158;3101159;3101160;3101163;3101161
116	수원시을	31	경기도	율천동;평동;서둔동;구운동;금곡동;호매실동;입북동	3101155;3101255;3101256;3101257;3101263;3101263;3101262
117	수원시병	31	경기도	수원시 팔달구 일원	31013
118	수원시정	31	경기도	매탄1동;매탄2동;매탄3동;매탄4동;원천동;영통1동;광교1동;광교2동	3101451;3101452;3101453;3101454;3101460;3101457;3101461;3101461
119	수원시무	31	경기도	세류1동;세류2동;세류3동;권선1동;권선2동;곡선동;영통2동;태장동	3101252;3101253;3101254;3101260;3101264;3101261;3101458;3101459
120	성남시수정구	31	경기도	성남시 수정구 일원	31021
121	성남시중원구	31	경기도	성남시 중원구 일원	31022
122	성남시분당구갑	31	경기도	서현1동;서현2동;이매1동;이매2동;야탑1동;야탑2동;야탑3동;판교동;삼평동;백현동;운중동	3102358;3102359;3102360;3102361;3102362;3102364;3102363;3102375;3102374;3102376;3102368
123	성남시분당구을	31	경기도	분당동;수내1동;수내2동;수내3동;정자동;정자1동;정자2동;정자3동;금곡동;구미1동;구미동	3102351;3102353;3102354;3102352;3102357;3102357;3102355;3102356;3102371;3102372;3102367
124	의정부시갑	31	경기도	의정부1동;의정부2동;의정부3동;호원1동;호원2동;가능1동;가능2동;가능3동;녹양동	3103051;3103052;3103053;3103055;3103065;3103061;3103062;3103063;3103064
125	의정부시을	31	경기도	장암동;신곡1동;신곡2동;송산1동;송산2동;자금동	3103056;3103057;3103058;3103059;3103066;3103060
126	안양시만안구	31	경기도	안양시 만안구 일원	31041
127	안양시동안구갑	31	경기도	비산1동;비산2동;비산3동;부흥동;달안동;관양1동;관양2동;부림동	3104251;3104252;3104253;3104254;3104255;3104256;3104257;3104258
128	안양시동안구을	31	경기도	평촌동;평안동;귀인동;호계1동;호계2동;호계3동;범계동;신촌동;갈산동	3104259;3104260;3104261;3104262;3104263;3104264;3104265;3104266;3104267
129	부천시원미구갑	31	경기도	심곡1동;심곡2동;심곡3동;원미1동;원미2동;소사동;역곡1동;역곡2동;춘의동;도당동	3105151;3105152;3105153;3105154;3105155;3105156;3105157;3105158;3105159;3105160
130	부천시원미구을	31	경기도	약대동;중동;중1동;중2동;중3동;중4동;상동;상1동;상2동;상3동	3105161;3105162;3105163;3105164;3105165;3105166;3105167;3105168;3105169;3105170
131	부천시소사구	31	경기도	부천시 소사구 일원	31052
132	부천시오정구	31	경기도	부천시 오정구 일원	31053
133	광명시갑	31	경기도	광명1동;광명2동;광명3동;광명4동;광명5동;광명6동;광명7동;철산1동;철산2동;철산4동	3106051;3106052;3106053;3106054;3106055;3106056;3106057;3106058;3106059;3106061
134	광명시을	31	경기도	철산3동;하안1동;하안2동;하안3동;하안4동;소하1동;소하2동;학온동	3106060;3106062;3106063;3106064;3106065;3106066;3106067;3106068
135	평택시갑	31	경기도	진위면;서탄면;중앙동;서정동;송탄동;지산동;송북동;신장1동;신장2동;통복동;세교동	3107031;3107032;3107051;3107052;3107053;3107055;3107056;3107057;3107058;3107061;3107064
136	평택시을	31	경기도	팽성읍;안중읍;고덕면;오성면;청북면;포승읍;현덕면;신평동;원평동;비전1동;비전2동	3107011;3107012;3107033;3107034;3107035;3107013;3107037;3107059;3107060;3107062;3107063
137	동두천시연천군	31	경기도	동두천시 일원;연천군 일원	31080;31350
138	안산시상록구갑	31	경기도	사1동;사2동;사3동;본오1동;본오2동;본오3동;반월동	3109152;3109153;3109175;3109154;3109155;3109156;3109171
139	안산시상록구을	31	경기도	일동;이동;부곡동;월피동;성포동;안산동	3109151;3109174;3109157;3109158;3109162;3109173
140	안산시단원구갑	31	경기도	와동;원곡본동;원곡1동;원곡2동;선부1동;선부2동;선부3동	3109259;3109263;3109264;3109265;3109268;3109269;3109270
141	안산시단원구을	31	경기도	고잔1동;고잔2동;호수동;초지동;대부동	3109260;3109261;3109273;3109266;3109272
142	고양시갑	31	경기도	주교동;원신동;흥도동;성사1동;성사2동;고양동;관산동;화정1동;화정2동;식사동	3110151;3110152;3110153;3110154;3110155;3110159;3110160;3110162;3110163;3110351
143	고양시을	31	경기도	효자동;신도동;창릉동;능곡동;행주동;행신1동;행신2동;행신3동;화전동;대덕동	3110156;3110157;3110158;3110161;3110164;3110165;3110166;3110169;3110167;3110168
144	고양시병	31	경기도	중산동;정발산동;풍산동;백석1동;백석2동;마두1동;마두2동;장항1동;장항2동;고봉동;일산2동	3110352;3110353;3110354;3110355;3110361;3110356;3110357;3110358;3110359;3110360;3110452
145	고양시정	31	경기도	일산1동;일산3동;탄현동;주엽1동;주엽2동;대화동;송포동;송산동	3110451;3110453;3110454;3110455;3110456;3110457;3110458;3110459
